,TIME,ADM_NM,TOTAL,population,GENDER,AGE
166188,7,잠실6동,29738.415,1136.502,F,25
166189,7,잠실7동,10097.239,367.748,F,25
166190,7,강일동,51698.044,1311.338,F,25
166191,7,상일동,43058.876,1051.007,F,25
166192,7,명일1동,25336.339,626.564,F,25
166193,7,명일2동,15030.502,375.004,F,25
166194,7,고덕1동,26340.367,499.755,F,25
166195,7,고덕2동,23602.066,576.36,F,25
166196,7,암사1동,29269.707,996.083,F,25
166197,7,암사2동,14177.603,519.666,F,25
166198,7,암사3동,15312.017,510.493,F,25
166199,7,천호1동,32377.325,1084.138,F,25
166200,7,천호2동,42938.211,1922.347,F,25
166201,7,천호3동,27679.683,1655.585,F,25
166202,7,성내1동,21908.33,741.825,F,25
166203,7,성내2동,24098.952,1356.512,F,25
166204,7,성내3동,27151.649,1145.306,F,25
166205,7,길동,59173.158,2610.315,F,25
166206,7,둔촌1동,30165.727,700.349,F,25
166207,7,둔촌2동,26863.088,957.578,F,25
166208,8,청운효자동,17002.146,497.861,F,25
166209,8,사직동,27518.62,1543.034,F,25
166210,8,삼청동,6637.327,239.059,F,25
166211,8,부암동,12589.984,360.548,F,25
166212,8,평창동,18002.044,390.949,F,25
166213,8,무악동,5552.459,172.718,F,25
166214,8,교남동,8438.571,283.319,F,25
166215,8,가회동,6522.998,232.525,F,25
166216,8,종로1·2·3·4가동,60208.287,3375.897,F,25
166217,8,종로5·6가동,14685.45,663.907,F,25
166218,8,이화동,30524.395,1800.622,F,25
166219,8,혜화동,31030.553,1944.451,F,25
166220,8,창신1동,7794.151,322.838,F,25
166221,8,창신2동,7557.409,317.917,F,25
166222,8,창신3동,4912.673,162.589,F,25
166223,8,숭인1동,7836.514,324.45,F,25
166224,8,숭인2동,12503.707,811.679,F,25
166225,8,소공동,35135.087,2188.89,F,25
166226,8,회현동,31240.109,1656.601,F,25
166227,8,명동,44351.738,3007.006,F,25
166228,8,필동,17107.935,945.134,F,25
166229,8,장충동,12249.265,686.911,F,25
166230,8,광희동,24648.012,1517.823,F,25
166231,8,을지로동,18280.674,756.072,F,25
166232,8,신당동,20990.952,931.744,F,25
166233,8,다산동,16695.906,821.059,F,25
166234,8,약수동,12195.289,440.888,F,25
166235,8,청구동,9655.651,340.309,F,25
166236,8,신당5동,6232.479,316.747,F,25
166237,8,동화동,11811.257,451.735,F,25
166238,8,황학동,12506.774,759.01,F,25
166239,8,중림동,9378.13,437.25,F,25
166240,8,후암동,12217.071,459.339,F,25
166241,8,용산2가동,12766.059,532.937,F,25
166242,8,남영동,19550.458,1204.099,F,25
166243,8,청파동,23228.416,1459.072,F,25
166244,8,원효로1동,20280.231,1139.429,F,25
166245,8,원효로2동,14892.137,616.308,F,25
166246,8,효창동,10174.586,484.168,F,25
166247,8,용문동,6970.156,312.01,F,25
166248,8,한강로동,47053.617,2396.472,F,25
166249,8,이촌1동,26261.545,693.065,F,25
166250,8,이촌2동,7445.957,262.165,F,25
166251,8,이태원1동,9706.16,486.845,F,25
166252,8,이태원2동,10297.58,456.261,F,25
166253,8,한남동,26752.675,1176.737,F,25
166254,8,서빙고동,15259.675,456.971,F,25
166255,8,보광동,7975.579,254.213,F,25
166256,8,왕십리2동,13604.587,692.35,F,25
166257,8,왕십리도선동,27210.96,1388.519,F,25
166258,8,마장동,20583.891,908.145,F,25
166259,8,사근동,27149.163,1612.19,F,25
166260,8,행당1동,26940.721,1279.681,F,25
166261,8,행당2동,17383.458,494.515,F,25
166262,8,응봉동,10869.309,291.047,F,25
166263,8,금호1가동,12205.585,339.313,F,25
166264,8,금호2·3가동,17848.237,524.256,F,25
166265,8,금호4가동,10913.618,306.434,F,25
166266,8,옥수동,27958.455,841.57,F,25
166267,8,성수1가1동,17816.064,826.693,F,25
166268,8,성수1가2동,21510.959,1268.293,F,25
166269,8,성수2가1동,18999.632,907.001,F,25
166270,8,성수2가3동,37358.226,2425.188,F,25
166271,8,송정동,10484.463,645.417,F,25
166272,8,용답동,18101.865,1031.901,F,25
166273,8,화양동,36858.999,3380.259,F,25
166274,8,군자동,24300.637,1698.651,F,25
166275,8,중곡1동,14332.208,880.001,F,25
166276,8,중곡2동,16232.675,905.316,F,25
166277,8,중곡3동,13549.202,635.383,F,25
166278,8,중곡4동,24430.695,867.518,F,25
166279,8,능동,16989.259,1007.963,F,25
166280,8,광장동,36229.717,930.678,F,25
166281,8,자양1동,24131.939,1431.439,F,25
166282,8,자양2동,23176.93,915.229,F,25
166283,8,자양3동,24264.526,906.08,F,25
166284,8,자양4동,26531.693,1698.43,F,25
166285,8,구의1동,21659.93,1373.98,F,25
166286,8,구의2동,18334.712,663.241,F,25
166287,8,구의3동,25189.754,1005.517,F,25
166288,8,용신동,42745.448,2160.569,F,25
166289,8,제기동,32160.788,1540.56,F,25
166290,8,전농1동,34164.053,1462.853,F,25
166291,8,전농2동,14679.814,425.135,F,25
166292,8,답십리1동,23815.544,958.382,F,25
166293,8,답십리2동,18812.359,611.611,F,25
166294,8,장안1동,34535.163,1629.387,F,25
166295,8,장안2동,27244.803,885.811,F,25
166296,8,청량리동,20231.438,851.075,F,25
166297,8,회기동,21544.752,1434.318,F,25
166298,8,휘경1동,16895.706,1198.389,F,25
166299,8,휘경2동,19025.425,938.625,F,25
166300,8,이문1동,30047.14,1801.048,F,25
166301,8,이문2동,11849.043,438.634,F,25
166302,8,면목2동,17741.591,627.072,F,25
166303,8,면목4동,15014.864,491.443,F,25
166304,8,면목5동,11040.806,354.386,F,25
166305,8,면목본동,25512.666,1144.001,F,25
166306,8,면목7동,14619.179,506.964,F,25
166307,8,면목3·8동,18660.187,773.159,F,25
166308,8,상봉1동,17115.562,585.221,F,25
166309,8,상봉2동,21574.816,1600.122,F,25
166310,8,중화1동,15953.62,537.36,F,25
166311,8,중화2동,22646.13,895.028,F,25
166312,8,묵1동,24547.324,863.179,F,25
166313,8,묵2동,17026.908,757.676,F,25
166314,8,망우본동,40817.693,1346.115,F,25
166315,8,망우3동,10473.386,386.328,F,25
166316,8,신내1동,32631.998,980.923,F,25
166317,8,신내2동,14652.45,443.532,F,25
166318,8,성북동,21590.242,821.192,F,25
166319,8,삼선동,24731.606,1221.623,F,25
166320,8,동선동,24098.462,1432.412,F,25
166321,8,돈암1동,10364.536,294.761,F,25
166322,8,돈암2동,13341.595,366.468,F,25
166323,8,안암동,29541.482,1843.08,F,25
166324,8,보문동,15605.185,810.966,F,25
166325,8,정릉1동,11732.536,308.054,F,25
166326,8,정릉2동,17556.403,547.164,F,25
166327,8,정릉3동,17790.334,733.059,F,25
166328,8,정릉4동,17378.02,498.934,F,25
166329,8,길음1동,32461.129,753.818,F,25
166330,8,길음2동,16907.429,554.288,F,25
166331,8,종암동,37651.184,1506.671,F,25
166332,8,월곡1동,27980.198,789.862,F,25
166333,8,월곡2동,22570.167,1046.693,F,25
166334,8,장위1동,19313.35,613.554,F,25
166335,8,장위2동,13293.204,535.108,F,25
166336,8,장위3동,9719.387,290.072,F,25
166337,8,석관동,25768.282,1040.856,F,25
166338,8,삼양동,21406.83,668.293,F,25
166339,8,미아동,22629.991,1115.945,F,25
166340,8,송중동,31455.341,1084.604,F,25
166341,8,송천동,23641.022,663.058,F,25
166342,8,삼각산동,18760.927,362.029,F,25
166343,8,번1동,16499.343,857.859,F,25
166344,8,번2동,10354.424,347.402,F,25
166345,8,번3동,13350.598,363.589,F,25
166346,8,수유1동,16102.657,582.846,F,25
166347,8,수유2동,15294.723,523.036,F,25
166348,8,수유3동,22807.187,1225.12,F,25
166349,8,우이동,16533.066,553.183,F,25
166350,8,인수동,25836.424,896.357,F,25
166351,8,창1동,20210.018,648.228,F,25
166352,8,창2동,28405.435,1128.077,F,25
166353,8,창3동,9869.557,292.27,F,25
166354,8,창4동,28187.172,898.76,F,25
166355,8,창5동,16467.299,576.468,F,25
166356,8,도봉1동,17362.298,503.366,F,25
166357,8,도봉2동,18916.231,606.056,F,25
166358,8,쌍문1동,15425.348,541.765,F,25
166359,8,쌍문2동,16571.076,546.049,F,25
166360,8,쌍문3동,16346.434,689.746,F,25
166361,8,쌍문4동,11599.225,289.272,F,25
166362,8,방학1동,22834.75,762.137,F,25
166363,8,방학2동,9326.296,269.127,F,25
166364,8,방학3동,19681.729,388.623,F,25
166365,8,월계1동,20708.748,641.741,F,25
166366,8,월계2동,19075.898,442.914,F,25
166367,8,월계3동,21308.066,611.896,F,25
166368,8,공릉1동,36963.277,1469.092,F,25
166369,8,공릉2동,49879.343,1506.768,F,25
166370,8,하계1동,26850.851,821.463,F,25
166371,8,하계2동,13734.619,384.449,F,25
166372,8,중계본동,16856.904,402.289,F,25
166373,8,중계1동,23635.399,450.958,F,25
166374,8,중계4동,14693.472,363.034,F,25
166375,8,중계2·3동,28722.739,757.554,F,25
166376,8,상계1동,31462.076,918.255,F,25
166377,8,상계2동,24226.445,809.955,F,25
166378,8,상계3·4동,19401.332,484.72,F,25
166379,8,상계5동,13987.357,417.704,F,25
166380,8,상계6·7동,43352.41,1487.576,F,25
166381,8,상계8동,16631.76,450.38,F,25
166382,8,상계9동,16525.929,431.128,F,25
166383,8,상계10동,12103.179,419.094,F,25
166384,8,녹번동,30156.366,1267.458,F,25
166385,8,불광1동,24714.768,953.989,F,25
166386,8,불광2동,19904.111,763.016,F,25
166387,8,갈현1동,17068.008,755.341,F,25
166388,8,갈현2동,20737.351,771.592,F,25
166389,8,구산동,25925.473,828.999,F,25
166390,8,대조동,50245.753,2301.652,F,25
166391,8,응암1동,22402.347,1012.43,F,25
166392,8,응암2동,15086.661,347.968,F,25
166393,8,응암3동,22286.994,830.903,F,25
166394,8,역촌동,36157.329,1459.832,F,25
166395,8,신사1동,20962.202,820.489,F,25
166396,8,신사2동,15134.862,453.661,F,25
166397,8,증산동,13519.818,544.843,F,25
166398,8,수색동,15338.524,660.016,F,25
166399,8,진관동,54415.476,1715.06,F,25
166400,8,천연동,14367.195,483.382,F,25
166401,8,북아현동,51100.416,2423.215,F,25
166402,8,충현동,46262.727,2438.828,F,25
166403,8,신촌동,58831.537,5692.569,F,25
166404,8,연희동,40656.345,2341.26,F,25
166405,8,홍제1동,22475.04,708.324,F,25
166406,8,홍제3동,15260.48,525.179,F,25
166407,8,홍제2동,8905.55,275.55,F,25
166408,8,홍은1동,12836.78,393.521,F,25
166409,8,홍은2동,22972.59,823.148,F,25
166410,8,남가좌1동,8640.099,253.654,F,25
166411,8,남가좌2동,21932.517,900.693,F,25
166412,8,북가좌1동,12961.013,296.081,F,25
166413,8,북가좌2동,25487.31,1050.24,F,25
166414,8,아현동,31028.567,1221.048,F,25
166415,8,공덕동,34621.922,1720.727,F,25
166416,8,도화동,15244.914,703.697,F,25
166417,8,용강동,23261.848,882.26,F,25
166418,8,대흥동,22792.68,1634.064,F,25
166419,8,염리동,18565.506,818.088,F,25
166420,8,신수동,16529.443,637.023,F,25
166421,8,서강동,24775.591,1407.748,F,25
166422,8,서교동,54000.289,4462.217,F,25
166423,8,합정동,18882.902,1250.168,F,25
166424,8,망원1동,17501.186,1047.376,F,25
166425,8,망원2동,14371.918,713.687,F,25
166426,8,연남동,15670.738,1118.522,F,25
166427,8,성산1동,20030.659,1082.583,F,25
166428,8,성산2동,34055.084,1892.62,F,25
166429,8,상암동,52860.253,2810.029,F,25
166430,8,목1동,36084.777,1003.978,F,25
166431,8,목2동,21235.429,935.629,F,25
166432,8,목3동,17014.62,654.882,F,25
166433,8,목4동,15863.153,498.532,F,25
166434,8,목5동,38838.237,959.043,F,25
166435,8,신월1동,13312.704,467.955,F,25
166436,8,신월2동,10920.939,330.309,F,25
166437,8,신월3동,13324.435,412.363,F,25
166438,8,신월4동,10834.151,257.911,F,25
166439,8,신월5동,11501.112,349.892,F,25
166440,8,신월6동,3548.767,90.761,F,25
166441,8,신월7동,14288.242,358.582,F,25
166442,8,신정1동,13800.266,385.074,F,25
166443,8,신정2동,12813.066,295.958,F,25
166444,8,신정3동,40605.127,1091.558,F,25
166445,8,신정4동,32887.141,1390.734,F,25
166446,8,신정6동,18891.245,395.404,F,25
166447,8,신정7동,19980.72,436.149,F,25
166448,8,염창동,29133.635,1082.706,F,25
166449,8,등촌1동,21700.447,1340.093,F,25
166450,8,등촌2동,15539.088,589.461,F,25
166451,8,등촌3동,36179.2,1519.96,F,25
166452,8,화곡1동,44897.399,2642.032,F,25
166453,8,화곡2동,11709.613,469.207,F,25
166454,8,화곡3동,16972.806,752.871,F,25
166455,8,화곡4동,15302.635,538.732,F,25
166456,8,화곡본동,24963.85,1312.264,F,25
166457,8,화곡6동,21042.221,1338.766,F,25
166458,8,화곡8동,36969.233,1549.508,F,25
166459,8,가양1동,45797.275,3025.662,F,25
166460,8,가양2동,16603.936,619.721,F,25
166461,8,가양3동,12425.941,506.524,F,25
166462,8,발산1동,36317.489,1088.201,F,25
166463,8,우장산동,31220.046,1469.961,F,25
166464,8,공항동,38444.578,1483.887,F,25
166465,8,방화1동,31539.314,1044.191,F,25
166466,8,방화2동,26986.853,1206.654,F,25
166467,8,방화3동,13888.291,315.016,F,25
166468,8,신도림동,32987.753,1316.949,F,25
166469,8,구로1동,16396.507,449.158,F,25
166470,8,구로2동,35234.575,1485.263,F,25
166471,8,구로3동,42915.471,3016.209,F,25
166472,8,구로4동,17372.995,732.066,F,25
166473,8,구로5동,32824.573,1765.795,F,25
166474,8,가리봉동,10433.86,681.462,F,25
166475,8,고척1동,23612.339,715.284,F,25
166476,8,고척2동,14894.962,424.823,F,25
166477,8,개봉1동,26690.308,881.226,F,25
166478,8,개봉2동,19617.428,663.411,F,25
166479,8,개봉3동,16873.795,480.661,F,25
166480,8,오류1동,17631.848,881.876,F,25
166481,8,오류2동,48421.336,1260.148,F,25
166482,8,수궁동,21656.822,632.469,F,25
166483,8,가산동,69781.083,5259.965,F,25
166484,8,독산1동,41640.412,2207.387,F,25
166485,8,독산2동,11860.585,492.113,F,25
166486,8,독산3동,15364.074,788.317,F,25
166487,8,독산4동,10814.413,473.524,F,25
166488,8,시흥1동,24255.268,988.807,F,25
166489,8,시흥2동,13892.646,261.786,F,25
166490,8,시흥3동,10353.605,286.065,F,25
166491,8,시흥4동,10024.995,276.703,F,25
166492,8,시흥5동,9765.114,299.064,F,25
166493,8,영등포본동,18860.985,953.643,F,25
166494,8,영등포동,45426.905,3344.386,F,25
166495,8,여의동,115698.083,6496.373,F,25
166496,8,당산1동,25412.669,1623.802,F,25
166497,8,당산2동,41767.104,2648.971,F,25
166498,8,도림동,14115.357,627.632,F,25
166499,8,문래동,39289.624,1691.325,F,25
166500,8,양평1동,19510.483,1132.943,F,25
166501,8,양평2동,28517.322,1589.094,F,25
166502,8,신길1동,18869.384,956.408,F,25
166503,8,신길3동,12370.745,404.928,F,25
166504,8,신길4동,6177.065,218.854,F,25
166505,8,신길5동,9435.372,301.054,F,25
166506,8,신길6동,20864.129,1091.449,F,25
166507,8,신길7동,15844.79,607.378,F,25
166508,8,대림1동,15082.079,650.945,F,25
166509,8,대림2동,15657.569,699.08,F,25
166510,8,대림3동,22529.257,904.13,F,25
166511,8,노량진1동,35233.311,2469.42,F,25
166512,8,노량진2동,16214.413,943.809,F,25
166513,8,상도1동,45099.092,1983.055,F,25
166514,8,상도2동,18929.487,805.314,F,25
166515,8,상도3동,15569.601,813.176,F,25
166516,8,상도4동,19320.14,863.763,F,25
166517,8,흑석동,33723.32,1505.618,F,25
166518,8,사당1동,21832.847,1633.741,F,25
166519,8,사당2동,31296.727,1115.098,F,25
166520,8,사당3동,17535.835,593.365,F,25
166521,8,사당4동,12559.102,691.507,F,25
166522,8,사당5동,11765.246,431.527,F,25
166523,8,대방동,41581.496,1995.504,F,25
166524,8,신대방1동,20183.171,1000.902,F,25
166525,8,신대방2동,24350.236,1259.442,F,25
166526,8,보라매동,16943.237,1110.393,F,25
166527,8,청림동,10138.712,303.899,F,25
166528,8,성현동,19523.583,634.183,F,25
166529,8,행운동,23300.377,1723.325,F,25
166530,8,낙성대동,24328.869,1978.936,F,25
166531,8,청룡동,39888.824,3594.497,F,25
166532,8,은천동,25552.745,1433.864,F,25
166533,8,중앙동,13317.742,1157.545,F,25
166534,8,인헌동,22793.236,1729.717,F,25
166535,8,남현동,21503.343,1219.168,F,25
166536,8,서원동,19469.461,1726.783,F,25
166537,8,신원동,14999.071,1112.521,F,25
166538,8,서림동,16689.814,1140.596,F,25
166539,8,신사동,19837.337,1664.511,F,25
166540,8,신림동,25721.181,2688.146,F,25
166541,8,난향동,9098.397,199.876,F,25
166542,8,조원동,29305.305,1999.436,F,25
166543,8,대학동,33970.026,2448.19,F,25
166544,8,삼성동,18176.216,784.824,F,25
166545,8,미성동,20413.537,890.976,F,25
166546,8,난곡동,16583.369,581.571,F,25
166547,8,서초1동,32948.876,1720.387,F,25
166548,8,서초2동,49627.264,2973.759,F,25
166549,8,서초3동,69748.11,3817.699,F,25
166550,8,서초4동,36170.13,1849.265,F,25
166551,8,잠원동,31376.874,1324.514,F,25
166552,8,반포본동,8126.139,233.753,F,25
166553,8,반포1동,33059.18,1550.019,F,25
166554,8,반포2동,26184.999,591.184,F,25
166555,8,반포3동,23800.024,660.1,F,25
166556,8,반포4동,42164.394,1766.641,F,25
166557,8,방배본동,17316.375,531.362,F,25
166558,8,방배1동,18991.181,868.364,F,25
166559,8,방배2동,17605.899,748.349,F,25
166560,8,방배3동,23933.445,909.797,F,25
166561,8,방배4동,25389.239,1044.842,F,25
166562,8,양재1동,57052.829,2279.988,F,25
166563,8,양재2동,43391.425,1933.684,F,25
166564,8,내곡동,28170.819,742.974,F,25
166565,8,신사동,30574.099,1595.225,F,25
166566,8,논현1동,39117.017,3097.949,F,25
166567,8,논현2동,45487.024,2924.447,F,25
166568,8,압구정동,36476.358,1695.483,F,25
166569,8,청담동,41058.166,2154.19,F,25
166570,8,삼성1동,40621.447,2230.343,F,25
166571,8,삼성2동,40662.44,2094.336,F,25
166572,8,대치1동,24974.914,401.45,F,25
166573,8,대치2동,52985.717,2058.452,F,25
166574,8,대치4동,37194.284,1467.233,F,25
166575,8,역삼1동,96519.704,7773.021,F,25
166576,8,역삼2동,55522.468,3034.458,F,25
166577,8,도곡1동,43390.242,1589.445,F,25
166578,8,도곡2동,28623.801,783.744,F,25
166579,8,개포1동,24838.4,508.054,F,25
166580,8,개포2동,33733.281,738.24,F,25
166581,8,개포4동,16037.174,538.422,F,25
166582,8,세곡동,46203.139,1377.957,F,25
166583,8,일원본동,24759.908,728.49,F,25
166584,8,일원1동,13941.157,612.762,F,25
166585,8,개포3동,19203.648,592.422,F,25
166586,8,수서동,27684.564,1139.243,F,25
166587,8,풍납1동,13914.128,618.247,F,25
166588,8,풍납2동,35063.129,1610.707,F,25
166589,8,거여1동,11429.612,387.705,F,25
166590,8,거여2동,16397.064,429.039,F,25
166591,8,마천1동,9183.605,246.089,F,25
166592,8,마천2동,12119.044,346.414,F,25
166593,8,방이1동,14517.843,500.76,F,25
166594,8,방이2동,32987.839,2072.092,F,25
166595,8,오륜동,21153.548,635.71,F,25
166596,8,오금동,37014.718,958.849,F,25
166597,8,송파1동,23514.974,1386.378,F,25
166598,8,송파2동,16886.377,527.234,F,25
166599,8,석촌동,25906.68,1359.622,F,25
166600,8,삼전동,26261.874,1457.632,F,25
166601,8,가락본동,40167.524,1550.792,F,25
166602,8,가락1동,30821.539,845.224,F,25
166603,8,가락2동,23916.049,825.12,F,25
166604,8,문정1동,22352.939,1000.603,F,25
166605,8,문정2동,41486.204,2508.189,F,25
166606,8,장지동,31050.522,960.528,F,25
166607,8,위례동,43489.585,986.205,F,25
166608,8,잠실본동,30924.38,1567.466,F,25
166609,8,잠실2동,33524.783,673.856,F,25
166610,8,잠실3동,43956.01,1546.812,F,25
166611,8,잠실4동,20735.941,692.949,F,25
166612,8,잠실6동,39079.215,1809.455,F,25
166613,8,잠실7동,10890.821,352.863,F,25
166614,8,강일동,49686.227,1252.437,F,25
166615,8,상일동,40522.52,990.896,F,25
166616,8,명일1동,24543.495,574.175,F,25
166617,8,명일2동,14836.418,362.857,F,25
166618,8,고덕1동,24501.9,484.881,F,25
166619,8,고덕2동,24574.878,631.209,F,25
166620,8,암사1동,26689.125,841.242,F,25
166621,8,암사2동,13136.983,453.448,F,25
166622,8,암사3동,14863.461,473.032,F,25
166623,8,천호1동,31228.744,961.249,F,25
166624,8,천호2동,41306.735,1776.493,F,25
166625,8,천호3동,25836.434,1438.393,F,25
166626,8,성내1동,22363.818,782.076,F,25
166627,8,성내2동,22371.048,1227.969,F,25
166628,8,성내3동,26143.711,1014.417,F,25
166629,8,길동,57135.206,2288.366,F,25
166630,8,둔촌1동,27733.897,611.259,F,25
166631,8,둔촌2동,26481.151,937.738,F,25
166632,9,청운효자동,19452.521,576.127,F,25
166633,9,사직동,33391.722,1878.826,F,25
166634,9,삼청동,7896.182,312.494,F,25
166635,9,부암동,12662.123,359.052,F,25
166636,9,평창동,17475.879,383.748,F,25
166637,9,무악동,5401.015,161.863,F,25
166638,9,교남동,8387.533,267.628,F,25
166639,9,가회동,7431.914,313.276,F,25
166640,9,종로1·2·3·4가동,75428.622,4239.362,F,25
166641,9,종로5·6가동,17376.628,739.438,F,25
166642,9,이화동,35831.036,2033.737,F,25
166643,9,혜화동,32117.204,1941.927,F,25
166644,9,창신1동,8231.186,304.888,F,25
166645,9,창신2동,7146.831,281.004,F,25
166646,9,창신3동,4398.023,135.36,F,25
166647,9,숭인1동,7690.524,296.151,F,25
166648,9,숭인2동,13078.547,722.378,F,25
166649,9,소공동,43123.457,2685.881,F,25
166650,9,회현동,39937.539,2178.992,F,25
166651,9,명동,55347.561,3914.444,F,25
166652,9,필동,20334.387,1022.621,F,25
166653,9,장충동,14099.946,795.594,F,25
166654,9,광희동,27886.822,1655.049,F,25
166655,9,을지로동,21390.841,876.14,F,25
166656,9,신당동,22522.222,954.39,F,25
166657,9,다산동,16851.627,835.173,F,25
166658,9,약수동,11725.161,429.124,F,25
166659,9,청구동,9044.272,333.736,F,25
166660,9,신당5동,6160.797,291.18,F,25
166661,9,동화동,11707.109,469.951,F,25
166662,9,황학동,12015.03,652.884,F,25
166663,9,중림동,9995.015,485.559,F,25
166664,9,후암동,11744.159,441.919,F,25
166665,9,용산2가동,12566.639,512.038,F,25
166666,9,남영동,22777.095,1386.58,F,25
166667,9,청파동,23623.249,1449.953,F,25
166668,9,원효로1동,20498.176,1078.022,F,25
166669,9,원효로2동,14342.449,579.812,F,25
166670,9,효창동,9935.257,462.61,F,25
166671,9,용문동,6473.713,280.524,F,25
166672,9,한강로동,53117.368,2820.997,F,25
166673,9,이촌1동,25504.859,681.484,F,25
166674,9,이촌2동,7237.099,296.765,F,25
166675,9,이태원1동,10104.253,519.89,F,25
166676,9,이태원2동,9975.836,458.465,F,25
166677,9,한남동,28884.738,1450.607,F,25
166678,9,서빙고동,16191.23,480.984,F,25
166679,9,보광동,7965.798,268.815,F,25
166680,9,왕십리2동,12566.043,627.256,F,25
166681,9,왕십리도선동,26760.928,1339.921,F,25
166682,9,마장동,19667.117,795.403,F,25
166683,9,사근동,29092.876,1686.099,F,25
166684,9,행당1동,28505.69,1319.935,F,25
166685,9,행당2동,16132.568,451.545,F,25
166686,9,응봉동,9695.654,241.884,F,25
166687,9,금호1가동,11435.587,318.035,F,25
166688,9,금호2·3가동,16775.043,487.242,F,25
166689,9,금호4가동,10620.711,284.315,F,25
166690,9,옥수동,26449.863,759.545,F,25
166691,9,성수1가1동,19533.253,1041.525,F,25
166692,9,성수1가2동,24209.131,1684.383,F,25
166693,9,성수2가1동,19492.395,991.037,F,25
166694,9,성수2가3동,42759.587,3143.412,F,25
166695,9,송정동,10069.675,608.384,F,25
166696,9,용답동,17822.605,944.766,F,25
166697,9,화양동,37445.636,3172.028,F,25
166698,9,군자동,24922.13,1614.222,F,25
166699,9,중곡1동,13821.333,779.32,F,25
166700,9,중곡2동,15361.053,819.671,F,25
166701,9,중곡3동,13007.483,593.532,F,25
166702,9,중곡4동,23331.529,778.406,F,25
166703,9,능동,19138.535,959.797,F,25
166704,9,광장동,35375.31,922.786,F,25
166705,9,자양1동,23610.891,1330.234,F,25
166706,9,자양2동,22112.297,831.769,F,25
166707,9,자양3동,23546.953,861.98,F,25
166708,9,자양4동,25545.702,1535.645,F,25
166709,9,구의1동,20319.363,1179.393,F,25
166710,9,구의2동,17373.904,608.32,F,25
166711,9,구의3동,25811.536,1011.474,F,25
166712,9,용신동,43500.139,2092.736,F,25
166713,9,제기동,32847.517,1472.167,F,25
166714,9,전농1동,33790.345,1369.608,F,25
166715,9,전농2동,14790.934,430.806,F,25
166716,9,답십리1동,22895.813,876.192,F,25
166717,9,답십리2동,18022.281,574.56,F,25
166718,9,장안1동,33885.566,1543.489,F,25
166719,9,장안2동,26546.804,833.003,F,25
166720,9,청량리동,20804.88,824.005,F,25
166721,9,회기동,22148.989,1426.823,F,25
166722,9,휘경1동,16022.604,1064.616,F,25
166723,9,휘경2동,18049.542,845.763,F,25
166724,9,이문1동,30093.605,1785.651,F,25
166725,9,이문2동,10938.198,393.509,F,25
166726,9,면목2동,16906.045,570.857,F,25
166727,9,면목4동,14203.063,440.05,F,25
166728,9,면목5동,10506.99,322.205,F,25
166729,9,면목본동,23962.796,998.416,F,25
166730,9,면목7동,13826.148,456.489,F,25
166731,9,면목3·8동,18385.453,699.748,F,25
166732,9,상봉1동,16737.406,513.808,F,25
166733,9,상봉2동,21775.23,1437.773,F,25
166734,9,중화1동,14947.475,491.3,F,25
166735,9,중화2동,21812.922,794.645,F,25
166736,9,묵1동,23345.592,793.126,F,25
166737,9,묵2동,16498.095,693.621,F,25
166738,9,망우본동,40242.774,1272.705,F,25
166739,9,망우3동,9844.425,333.535,F,25
166740,9,신내1동,31202.346,919.811,F,25
166741,9,신내2동,14299.066,426.82,F,25
166742,9,성북동,21210.096,794.583,F,25
166743,9,삼선동,25009.186,1192.495,F,25
166744,9,동선동,23976.183,1341.182,F,25
166745,9,돈암1동,9371.16,254.083,F,25
166746,9,돈암2동,12073.8,326.598,F,25
166747,9,안암동,31688.786,1974.085,F,25
166748,9,보문동,14625.899,735.887,F,25
166749,9,정릉1동,11077.66,288.737,F,25
166750,9,정릉2동,16511.467,500.521,F,25
166751,9,정릉3동,18329.469,736.571,F,25
166752,9,정릉4동,16629.206,469.369,F,25
166753,9,길음1동,30792.865,729.886,F,25
166754,9,길음2동,16625.544,552.349,F,25
166755,9,종암동,36366.85,1416.031,F,25
166756,9,월곡1동,27593.052,794.539,F,25
166757,9,월곡2동,22141.04,964.767,F,25
166758,9,장위1동,18190.185,561.022,F,25
166759,9,장위2동,12581.655,482.371,F,25
166760,9,장위3동,9417.17,271.546,F,25
166761,9,석관동,24903.223,961.556,F,25
166762,9,삼양동,20111.944,594.917,F,25
166763,9,미아동,22476.915,1026.695,F,25
166764,9,송중동,31053.098,1061.774,F,25
166765,9,송천동,23063.732,601.398,F,25
166766,9,삼각산동,17540.167,338.067,F,25
166767,9,번1동,16507.613,814.869,F,25
166768,9,번2동,9821.909,311.157,F,25
166769,9,번3동,12818.77,342.31,F,25
166770,9,수유1동,15468.168,525.14,F,25
166771,9,수유2동,14796.247,482.527,F,25
166772,9,수유3동,22610.608,1138.664,F,25
166773,9,우이동,16086.434,500.194,F,25
166774,9,인수동,24798.88,831.588,F,25
166775,9,창1동,19663.089,607.399,F,25
166776,9,창2동,26994.545,1034.996,F,25
166777,9,창3동,9454.257,273.338,F,25
166778,9,창4동,27564.957,834.35,F,25
166779,9,창5동,16047.557,537.358,F,25
166780,9,도봉1동,17208.529,455.455,F,25
166781,9,도봉2동,17986.604,498.008,F,25
166782,9,쌍문1동,14801.269,518.935,F,25
166783,9,쌍문2동,16180.909,522.051,F,25
